query_id,query_type,best_match_label_any_rank_decomposition_no_rerank_12papers_2workers,best_match_label_any_rank_decomposition_rerank_10papers_2workers,best_match_label_any_rank_direct_no_rerank_12papers,best_match_label_any_rank_direct_rerank_10papers,best_match_label_any_rank_direct_rerank_10papers_3workers,best_match_label_any_rank_test_problem_answer_output,best_match_score_any_rank_decomposition_no_rerank_12papers_2workers,best_match_score_any_rank_decomposition_rerank_10papers_2workers,best_match_score_any_rank_direct_no_rerank_12papers,best_match_score_any_rank_direct_rerank_10papers,best_match_score_any_rank_direct_rerank_10papers_3workers,best_match_score_any_rank_test_problem_answer_output,ndcg_at_3_decomposition_no_rerank_12papers_2workers,ndcg_at_3_decomposition_rerank_10papers_2workers,ndcg_at_3_direct_no_rerank_12papers,ndcg_at_3_direct_rerank_10papers,ndcg_at_3_direct_rerank_10papers_3workers,ndcg_at_3_test_problem_answer_output,ndcg_at_5_decomposition_no_rerank_12papers_2workers,ndcg_at_5_decomposition_rerank_10papers_2workers,ndcg_at_5_direct_no_rerank_12papers,ndcg_at_5_direct_rerank_10papers,ndcg_at_5_direct_rerank_10papers_3workers,ndcg_at_5_test_problem_answer_output,num_returned_equipment_decomposition_no_rerank_12papers_2workers,num_returned_equipment_decomposition_rerank_10papers_2workers,num_returned_equipment_direct_no_rerank_12papers,num_returned_equipment_direct_rerank_10papers,num_returned_equipment_direct_rerank_10papers_3workers,num_returned_equipment_test_problem_answer_output,num_subproblems_run_decomposition_no_rerank_12papers_2workers,num_subproblems_run_decomposition_rerank_10papers_2workers,num_subproblems_run_direct_no_rerank_12papers,num_subproblems_run_direct_rerank_10papers,num_subproblems_run_direct_rerank_10papers_3workers,num_subproblems_run_test_problem_answer_output,paper_reranking_enabled_decomposition_no_rerank_12papers_2workers,paper_reranking_enabled_decomposition_rerank_10papers_2workers,paper_reranking_enabled_direct_no_rerank_12papers,paper_reranking_enabled_direct_rerank_10papers,paper_reranking_enabled_direct_rerank_10papers_3workers,paper_reranking_enabled_test_problem_answer_output,relaxed_found_anywhere_decomposition_no_rerank_12papers_2workers,relaxed_found_anywhere_decomposition_rerank_10papers_2workers,relaxed_found_anywhere_direct_no_rerank_12papers,relaxed_found_anywhere_direct_rerank_10papers,relaxed_found_anywhere_direct_rerank_10papers_3workers,relaxed_found_anywhere_test_problem_answer_output,relaxed_top1_correct_decomposition_no_rerank_12papers_2workers,relaxed_top1_correct_decomposition_rerank_10papers_2workers,relaxed_top1_correct_direct_no_rerank_12papers,relaxed_top1_correct_direct_rerank_10papers,relaxed_top1_correct_direct_rerank_10papers_3workers,relaxed_top1_correct_test_problem_answer_output,relaxed_top3_correct_decomposition_no_rerank_12papers_2workers,relaxed_top3_correct_decomposition_rerank_10papers_2workers,relaxed_top3_correct_direct_no_rerank_12papers,relaxed_top3_correct_direct_rerank_10papers,relaxed_top3_correct_direct_rerank_10papers_3workers,relaxed_top3_correct_test_problem_answer_output,run_status_decomposition_no_rerank_12papers_2workers,run_status_decomposition_rerank_10papers_2workers,run_status_direct_no_rerank_12papers,run_status_direct_rerank_10papers,run_status_direct_rerank_10papers_3workers,run_status_test_problem_answer_output,strict_found_anywhere_decomposition_no_rerank_12papers_2workers,strict_found_anywhere_decomposition_rerank_10papers_2workers,strict_found_anywhere_direct_no_rerank_12papers,strict_found_anywhere_direct_rerank_10papers,strict_found_anywhere_direct_rerank_10papers_3workers,strict_found_anywhere_test_problem_answer_output,strict_top1_correct_decomposition_no_rerank_12papers_2workers,strict_top1_correct_decomposition_rerank_10papers_2workers,strict_top1_correct_direct_no_rerank_12papers,strict_top1_correct_direct_rerank_10papers,strict_top1_correct_direct_rerank_10papers_3workers,strict_top1_correct_test_problem_answer_output,strict_top3_correct_decomposition_no_rerank_12papers_2workers,strict_top3_correct_decomposition_rerank_10papers_2workers,strict_top3_correct_direct_no_rerank_12papers,strict_top3_correct_direct_rerank_10papers,strict_top3_correct_direct_rerank_10papers_3workers,strict_top3_correct_test_problem_answer_output,top1_equipment_decomposition_no_rerank_12papers_2workers,top1_equipment_decomposition_rerank_10papers_2workers,top1_equipment_direct_no_rerank_12papers,top1_equipment_direct_rerank_10papers,top1_equipment_direct_rerank_10papers_3workers,top1_equipment_test_problem_answer_output,top1_match_label_decomposition_no_rerank_12papers_2workers,top1_match_label_decomposition_rerank_10papers_2workers,top1_match_label_direct_no_rerank_12papers,top1_match_label_direct_rerank_10papers,top1_match_label_direct_rerank_10papers_3workers,top1_match_label_test_problem_answer_output,top1_match_score_decomposition_no_rerank_12papers_2workers,top1_match_score_decomposition_rerank_10papers_2workers,top1_match_score_direct_no_rerank_12papers,top1_match_score_direct_rerank_10papers,top1_match_score_direct_rerank_10papers_3workers,top1_match_score_test_problem_answer_output,used_decomposition_decomposition_no_rerank_12papers_2workers,used_decomposition_decomposition_rerank_10papers_2workers,used_decomposition_direct_no_rerank_12papers,used_decomposition_direct_rerank_10papers,used_decomposition_direct_rerank_10papers_3workers,used_decomposition_test_problem_answer_output
pp_meso_alpha_in_situ_saxs_waxs_raman,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,synchrotron wide-angle X-ray diffraction setup,,,,,,no_match,,,,,,0.0,,,,,,False
prl134-093002-rfa,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,charge state analyzer,,,,,,no_match,,,,,,0.0,,,,,,False
probe_station_iv_it_doped_osc,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,source-measure unit,,,,,,no_match,,,,,,0.0,,,,,,False
psc_impedance_mobility,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,electrochemical impedance spectroscopy system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
psc_interface_recomb,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,Kelvin probe force microscopy,,,,,,no_match,,,,,,0.0,,,,,,False
psc_morphology,process_optimization,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,GIWAXS instrument,,,,,,no_match,,,,,,0.0,,,,,,False
psc_stability,broad_diagnostic,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
pulse_bcc_tx,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Pulse-based body-channel communication (Pulse-BCC) transmitter setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
pv-efficiency-validation,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,7.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,class AAA steady-state solar simulator,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
pv-spectroscopy-ftir,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
pv-stability-tracking,method_selection,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.033519909001625464,,,,,,0.026189250454314566,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Maximum Power Point Tracking system,,,,,,no_match,,,,,,0.0,,,,,,False
pv-transparency-benchmark,broad_diagnostic,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
pv_multijunction_001,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,LED-based solar simulator,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
pv_multijunction_eqe,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,external quantum efficiency measurement system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
pv_sclc_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,pulsed time-of-flight current measurement setup,,,,,,no_match,,,,,,0.0,,,,,,False
pv_stability_001,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,maximum power point (MPP) tracker,,,,,,no_match,,,,,,0.0,,,,,,False
pv_stability_mpp,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,combined stress test setup with in situ electrical measurement,,,,,,no_match,,,,,,0.0,,,,,,False
pv_stability_mpp,process_optimization,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.23463936301137825,,,,,,0.16958010263680806,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,source meter,,,,,,no_match,,,,,,0.0,,,,,,False
pv_tandem_eqe,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,electroluminescence imaging setup,,,,,,no_match,,,,,,0.0,,,,,,False
pv_transparency_lue,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,UV-Vis-NIR spectrometer,,,,,,no_match,,,,,,0.0,,,,,,False
pv_transparent_001,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,AAA-class solar simulator,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
pvd_coating_system,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,magnetron co-sputtering system,,,,,,no_match,,,,,,0.0,,,,,,False
pxrd-field-dependent-structural-check,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.43933947918820293,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,X-ray diffraction instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1,broad_diagnostic,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,nitrogen-vacancy (NV) center diamond magnetometer,,,,,,no_match,,,,,,0.0,,,,,,False
q1,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Leica STELLARIS 8 inverted confocal laser scanning microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_3d_printing_warping,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,fused filament fabrication 3D printer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_atr_ftir_polyester_esterification,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,FTIR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_batch_hydrogenation_reactor,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.4554594382818066,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,stainless steel pressurized batch reactor,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_below_gap_pl_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.8659203639934981,,,,,,0.62582365685249,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,supercontinuum laser,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_blade_coating_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,blade coater,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_charge_to_spin_conversion_calc_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Vienna Ab initio Simulation Package (VASP),,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_confocal_tcspc_transport,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.36338593422173154,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,time-correlated single-photon counting setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_cryo_tem_assembly,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.38213576466483407,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryo-transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_cryo_tem_inner_nanotube,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.45193271493669457,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryogenic transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_cryogenic_magneto_pl,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,pulsed magnet,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_current_controlled_memristor_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Pulsed electrical measurement setup,,,,,,no_match,,,,,,0.0,,,,,,False
q1_dls,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,dynamic light scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_dsc,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7039180890341348,,,,,,0.6841645627002692,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,differential scanning calorimeter,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_eis_throughplane_pem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,through-plane electrochemical measurement cell,,,,,,no_match,,,,,,0.0,,,,,,False
q1_extrusion_compounding_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,rotating internal laboratory mixer,,,,,,no_match,,,,,,0.0,,,,,,False
q1_femtoprint_f200,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7452525342261976,,,,,,0.7452525342261976,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,femtosecond laser machining system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_giwaxs_htl_rpp_orientation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.47960346638230267,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_homebuilt_teg_char,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,experimental setup for flexible micro-thermoelectric generator characterization,,,,,,no_match,,,,,,0.0,,,,,,False
q1_htxrd_furnace,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high-temperature powder X-ray diffractometer with furnace,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_iDPC_STEM,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.10055972700487639,,,,,,0.0726771868443463,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,aberration-corrected annular bright-field scanning transmission electron microscope,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
q1_in_situ_heating_stem,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,1.0,,,,,,0.8687949224876581,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,in situ scanning transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_interferometer_shape_measurement,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.3631217289691162,,,,,,0.28370858360369533,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,atomic force microscope with optical lever deflection detection,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
q1_kpfm_htl_wf,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.25427392310364916,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,ultraviolet photoelectron spectroscopy system,,,,,,no_match,,,,,,0.0,,,,,,False
q1_ldv_electromech,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,piezoresponse force microscope,,,,,,no_match,,,,,,0.0,,,,,,False
q1_microfluidic_flash_dilution_ld_trpl,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5307212739772436,,,,,,0.5928249534091157,,,,,,7.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,Home-built reduced linear dichroism spectroscopy setup,,,,,,no_match,,,,,,0.0,,,,,,False
q1_napxps_surface_passivation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,near-ambient pressure X-ray photoelectron spectroscopy system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_nmr_polymer_composition,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.43933947918820293,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_orbital_shaker_babb_fast_clearing,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5874203951744313,,,,,,0.5669308506056828,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,orbital shaker,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_paul_trap_tandem_ms,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7039180890341348,,,,,,0.5087403079104241,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,"tandem mass spectrometer with electrospray ionization, RF ion funnel, RF ion trap, and TOF mass spectrometer",,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_permanent_magnets,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,vibrating sample magnetometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_pld,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.45453820448088517,,,,,,0.4386836633797978,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,reflection high-energy electron diffraction (RHEED) system,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
q1_ppms_smr_sse,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7039180890341348,,,,,,0.5499742595406059,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Quantum Design Physical Properties Measurement System (PPMS) with superconducting magnet and sample rotation stage,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_qfls_plqy,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,photoluminescence quantum yield measurement setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
q1_rotating_stage,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,liquid-He-bath cryostat with two-axis rotatable sample holder,,,,,,no_match,,,,,,0.0,,,,,,False
q1_sans_magnetic,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle neutron scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
