query_id,rag_ndcg_at_1,llm_only_ndcg_at_1,delta_llm_minus_rag_ndcg_at_1,rag_ndcg_at_3,llm_only_ndcg_at_3,delta_llm_minus_rag_ndcg_at_3,rag_ndcg_at_5,llm_only_ndcg_at_5,delta_llm_minus_rag_ndcg_at_5,rag_hit_at_1,llm_only_hit_at_1,delta_llm_minus_rag_hit_at_1,rag_hit_at_3,llm_only_hit_at_3,delta_llm_minus_rag_hit_at_3,rag_hit_at_5,llm_only_hit_at_5,delta_llm_minus_rag_hit_at_5,rag_strict_hit_at_3,llm_only_strict_hit_at_3,delta_llm_minus_rag_strict_hit_at_3,rag_must_have_recall_at_1,llm_only_must_have_recall_at_1,delta_llm_minus_rag_must_have_recall_at_1,rag_must_have_recall_at_3,llm_only_must_have_recall_at_3,delta_llm_minus_rag_must_have_recall_at_3,rag_must_have_recall_at_5,llm_only_must_have_recall_at_5,delta_llm_minus_rag_must_have_recall_at_5,rag_relevant_recall_at_3,llm_only_relevant_recall_at_3,delta_llm_minus_rag_relevant_recall_at_3,rag_relevant_recall_at_5,llm_only_relevant_recall_at_5,delta_llm_minus_rag_relevant_recall_at_5
pvd_coating_system,0.42857142857142855,0.42857142857142855,0.0,0.20111945400975278,0.20111945400975278,0.0,0.1571355027258874,0.31504285014449473,0.15790734741860735,True,True,0.0,True,True,0.0,True,True,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
pxrd-field-dependent-structural-check,1.0,0.14285714285714285,-0.8571428571428572,0.511576141875023,0.19393206556005033,-0.31764407631497266,0.43933947918820293,0.18882053492656412,-0.2505189442616388,True,False,-1.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
q1,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3666495063604039,0.027489301086787765,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.125,0.16666666666666666,0.04166666666666666,0.125,0.16666666666666666,0.04166666666666666
q1_3d_printing_warping,1.0,1.0,0.0,0.4692787260227565,0.7039180890341348,0.23463936301137828,0.40301463303053875,0.6045219495458081,0.20150731651526932,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.2,0.2,0.0
q1_atr_ftir_polyester_esterification,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.40301463303053875,0.40301463303053875,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
q1_batch_hydrogenation_reactor,1.0,1.0,0.0,0.541942129480027,0.541942129480027,0.0,0.4554594382818066,0.4554594382818066,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.2,0.2,0.0
q1_below_gap_pl_setup,1.0,0.0,-1.0,0.8659203639934981,0.0,-0.8659203639934981,0.62582365685249,0.018743582501763112,-0.6070800743507269,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.5,0.0,-0.5,0.5,0.0,-0.5,0.375,0.0,-0.375,0.375,0.0,-0.375
q1_blade_coating_setup,1.0,0.14285714285714285,-0.8571428571428572,0.4692787260227565,0.42857142857142855,-0.04070729745132795,0.40301463303053875,0.36805537399262456,-0.03495925903791419,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.2,0.2,0.4,0.2
q1_charge_to_spin_conversion_calc_setup,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.40301463303053875,0.0,-0.40301463303053875,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.2,0.0,-0.2,0.2,0.0,-0.2
q1_confocal_tcspc_transport,1.0,1.0,0.0,0.7988805459902473,0.7988805459902473,0.0,0.5773721989562591,0.5773721989562591,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.25,0.0
q1_cryo_tem_assembly,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.382135764664834,0.5299660579701432,0.14783029330530917,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q1_cryo_tem_inner_nanotube,1.0,1.0,0.0,0.5027986350243819,0.4692787260227565,-0.033519909001625436,0.4519327149366947,0.42180386727424835,-0.030128847662446334,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q1_cryogenic_magneto_pl,1.0,1.0,0.0,0.7653606369886218,0.7462155048864012,-0.019145132102220574,0.5531464700081437,0.539309774301071,-0.013836695707072688,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.5,0.25,-0.25,0.5,0.25,-0.25,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285
q1_current_controlled_memristor_setup,0.0,0.0,0.0,0.0,0.23463936301137825,0.23463936301137825,0.0,0.21090193363712417,0.21090193363712417,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25
q1_dls,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.42180386727424835,0.42180386727424835,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q1_dsc,1.0,1.0,0.0,0.7039180890341348,0.4692787260227565,-0.23463936301137828,0.573203646997251,0.382135764664834,-0.191067882332417,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q1_eis_throughplane_pem,0.0,1.0,1.0,0.2960819109658653,0.7653606369886218,0.4692787260227565,0.21398626473452756,0.5531464700081437,0.3391602052736161,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
q1_extrusion_compounding_setup,,1.0,,,0.4692787260227565,,,0.3391602052736161,,,True,,,True,,,True,,,True,,,0.25,,,0.25,,,0.25,,,0.16666666666666666,,,0.16666666666666666,
q1_femtoprint_f200,1.0,1.0,0.0,0.7452525342261976,0.7452525342261976,0.0,0.7452525342261976,0.7452525342261976,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
q1_giwaxs_htl_rpp_orientation,1.0,1.0,0.0,0.541942129480027,0.5907889029375734,0.0488467734575464,0.47960346638230267,0.5228314802189602,0.04322801383665753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q1_homebuilt_teg_char,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.3666495063604039,0.0,-0.3666495063604039,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666
q1_htxrd_furnace,1.0,0.42857142857142855,-0.5714285714285714,0.4692787260227565,0.20111945400975278,-0.2681592720130037,0.40301463303053875,0.19751612201406002,-0.20549851101647873,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.2,0.2,0.0,0.2,0.2,0.0
q1_iDPC_STEM,0.14285714285714285,0.0,-0.14285714285714285,0.10055972700487639,0.0,-0.10055972700487639,0.0726771868443463,0.0,-0.0726771868443463,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q1_in_situ_heating_stem,1.0,1.0,0.0,1.0,0.7653606369886218,-0.23463936301137822,0.8687949224876581,0.6843515475204854,-0.18444337496717267,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.125,0.125,0.0,0.375,0.25,-0.125,0.5,0.25,-0.25,0.3,0.2,-0.09999999999999998,0.4,0.2,-0.2
q1_interferometer_shape_measurement,0.14285714285714285,0.14285714285714285,0.0,0.3631217289691162,0.06703981800325093,-0.2960819109658653,0.28370858360369533,0.05237850090862913,-0.2313300826950662,False,False,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666
q1_kpfm_htl_wf,0.0,0.14285714285714285,0.14285714285714285,0.2960819109658653,0.39664163797074165,0.10055972700487636,0.25427392310364916,0.3406342016101932,0.08636027850654404,False,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
q1_ldv_electromech,0.0,1.0,1.0,0.0,0.7988805459902473,0.7988805459902473,0.0,0.6860753156363693,0.6860753156363693,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2
q1_microfluidic_flash_dilution_ld_trpl,0.0,0.0,0.0,0.5307212739772436,0.0,-0.5307212739772436,0.5928249534091157,0.0,-0.5928249534091157,False,False,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.2857142857142857,0.0,-0.2857142857142857,0.42857142857142855,0.0,-0.42857142857142855
q1_napxps_surface_passivation,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
q1_nmr_polymer_composition,1.0,1.0,0.0,0.511576141875023,0.5027986350243819,-0.008777506850641048,0.43933947918820293,0.4318013925327201,-0.007538086655482834,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
q1_orbital_shaker_babb_fast_clearing,1.0,0.0,-1.0,0.5874203951744313,0.6643312027574678,0.07691080758303648,0.5669308506056828,0.6411589671675417,0.0742281165618589,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
q1_paul_trap_tandem_ms,1.0,1.0,0.0,0.7039180890341348,0.7653606369886218,0.061442547954487,0.5087403079104241,0.5531464700081437,0.044406162097719526,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.25,0.25,0.0,0.25,0.25,0.0
q1_permanent_magnets,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.8539316501572934,0.5147714448836773,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.125,0.375,0.25,0.125,0.375,0.25
q1_pld,0.14285714285714285,1.0,0.8571428571428572,0.45453820448088517,0.6403662530558959,0.18582804857501073,0.4386836633797978,0.6180299280149257,0.17934626463512793,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
q1_ppms_smr_sse,1.0,0.0,-1.0,0.7039180890341348,0.2960819109658653,-0.4078361780682695,0.5499742595406059,0.23133008269506616,-0.3186441768455397,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.0,-0.25,0.5,0.25,-0.25,0.5,0.25,-0.25,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
q1_qfls_plqy,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3666495063604039,0.6182423591707102,0.25159285281030636,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
q1_rotating_stage,0.0,0.0,0.0,0.0,0.04229741585226647,0.04229741585226647,0.0,0.03304715467072374,0.03304715467072374,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q1_sans_magnetic,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
q1_sem_pgma_laccase,1.0,1.0,0.0,0.6735439182299785,0.6735439182299785,0.0,0.6467429303328279,0.6467429303328279,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
q1_sted_live_cell_snaptag2,1.0,0.42857142857142855,-0.5714285714285714,0.511576141875023,0.20111945400975278,-0.3104566878652702,0.39969666103112766,0.1571355027258874,-0.24256115830524028,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
q1_sted_live_cell_uptake,0.42857142857142855,0.14285714285714285,-0.2857142857142857,0.24341686986201927,0.2098969608603938,-0.033519909001625464,0.17592384007933942,0.17044169363298708,-0.005482146446352337,True,False,-1.0,True,True,0.0,True,True,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
q1_stxm_thinfilm_xas,1.0,0.14285714285714285,-0.8571428571428572,0.4692787260227565,0.06703981800325093,-0.40223890801950557,0.42180386727424835,0.06025769532489262,-0.36154617194935573,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.25,0.0,-0.25,0.25,0.0,-0.25
q1_tandem_ms_xray_gasphase_peptide,0.0,1.0,1.0,0.033519909001625464,0.7039180890341348,0.6703981800325093,0.026189250454314566,0.5499742595406059,0.5237850090862913,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4,0.4,0.0,0.4,0.4
q1_tirf_membrane_adsorption,0.0,1.0,1.0,0.0,0.5027986350243819,0.5027986350243819,0.0,0.4305497897559377,0.4305497897559377,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25
q1_uplc_ms_monitoring_dcl,1.0,1.0,0.0,0.4692787260227565,0.5450960508766485,0.07581732485389198,0.382135764664834,0.44387415125958274,0.06173838659474873,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
q2,1.0,1.0,0.0,0.7653606369886218,0.511576141875023,-0.2537844951135988,0.5531464700081437,0.3697296716642629,-0.18341679834388075,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
q2_hydrides,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.5531464700081437,0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
q3,1.0,0.0,-1.0,0.5698384530276329,0.2769367788636447,-0.2929016741639882,0.4452172577233476,0.2163719078509257,-0.2288453498724219,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.1,-0.1,0.2,0.1,-0.1
q3_mo_recording,0.0,1.0,1.0,0.1268922475567994,0.596170973579556,0.46927872602275655,0.09170839917194037,0.4308686044455565,0.3391602052736161,False,True,1.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111
q_afm_large_area_roughness,0.0,0.0,0.0,0.2960819109658653,0.2960819109658653,0.0,0.21398626473452756,0.21398626473452756,0.0,False,False,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
q_spin_valve_mr,1.0,0.0,-1.0,0.511576141875023,0.0,-0.511576141875023,0.49722016360463706,0.0,-0.49722016360463706,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333
q_ssnmr_teixobactin_lipidii,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.3391602052736161,0.36338593422173154,0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.125,0.125,0.0,0.125,0.125,0.0
qb1,0.42857142857142855,0.0,-0.42857142857142855,0.5307212739772436,0.10055972700487639,-0.4301615469723672,0.3835663673713356,0.14977484147002226,-0.23379152590131333,True,False,-1.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.2,0.0,-0.2,0.2,0.1,-0.1,0.2,0.2,0.0
qb_2des,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.5531464700081437,0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.25,0.125,0.25,0.125,0.125,0.25,0.125
qb_coherence_origin,0.0,1.0,1.0,0.2960819109658653,0.596170973579556,0.30008906261369067,0.21398626473452756,0.576936954288263,0.36295068955373544,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857
qb_spectral_diffusion,0.0,1.0,1.0,0.0,0.7988805459902473,0.7988805459902473,0.0,0.7108708806373413,0.7108708806373413,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4,0.4,0.0,0.4,0.4
qcm-d-antifouling-zipper-brush,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
qcm-d_kap95_binding,1.0,0.42857142857142855,-0.5714285714285714,0.596170973579556,0.49720136497561807,-0.09896960860393789,0.4308686044455565,0.35934063842322017,-0.07152796602233635,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.0,-0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
qcm_d_adsorption_reversibility,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.125,0.125,0.0,0.125,0.125,0.0
qforce_qm_ref_setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qhe_biotwo2se_transport,0.0,0.42857142857142855,0.42857142857142855,0.23463936301137825,0.49720136497561807,0.26256200196423984,0.30078518014914984,0.35934063842322017,0.05855545827407033,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
qi1,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3666495063604039,0.3666495063604039,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
qt_ligand_exchange_orientation,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.3391602052736161,0.5094542840644379,0.1702940787908218,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.125,0.125,0.0,0.125,0.125,0.0
redox_lipidomics,0.0,1.0,1.0,0.5307212739772436,0.8659203639934981,0.3351990900162546,0.5147714448836774,0.6445672393542531,0.12979579447057565,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.2,0.2,0.4,0.2,-0.2,0.4,0.2,-0.2,0.13333333333333333,0.2,0.06666666666666668,0.13333333333333333,0.2,0.06666666666666668
rfa-angle-resolved-ion-energy,1.0,0.0,-1.0,0.596170973579556,0.23463936301137825,-0.36153161056817773,0.576936954288263,0.31564845247951445,-0.2612885018087485,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.2222222222222222,-0.1111111111111111
rfa_charge_state_kinetic_energy,1.0,0.0,-1.0,0.6131471927654584,0.38685280723454163,-0.22629438553091674,0.6131471927654584,0.38685280723454163,-0.22629438553091674,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
rfa_setup,0.14285714285714285,1.0,0.8571428571428572,0.34397659686689563,0.511576141875023,0.16759954500812735,0.24860102692368574,0.3905965787846495,0.14199555186096374,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
